01/12 10:40:00 FINE sim.Admin|Log for simulation 6 started
01/12 10:44:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for sears
01/12 10:44:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for cnet
01/12 10:44:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
01/12 10:44:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
01/12 10:44:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for wallmart
01/12 10:44:00 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
01/12 10:44:00 SEVERE demand.CampaignImpl|Campaign #23266657 impressed while over limit. Current cost: 0.22182888494702255 Budget limit: 4.141
01/12 10:44:00 SEVERE agents.DemandAgent|Day 24 :Campaign limit expired Impressed while over limit: 23266657, daily limit was: 2482, 4.141 values are: 2483.4407041489126, 0.22182888494702255, total limit was: 2147483647, Infinity total values are: 8750.7296045691262483.4407041489126, 0.59009824805749320.22182888494702255
01/12 10:44:00 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=23266657, AdNetwork=DummyAdnetwork-6] due to limit. My name is DummyAdnetwork-6
01/12 10:44:00 SEVERE demand.CampaignImpl|Campaign #22539373 impressed while over limit. Current cost: 0.0 Budget limit: 0.97
01/12 10:44:00 SEVERE agents.DemandAgent|Day 24 :Campaign limit expired Impressed while over limit: 22539373, daily limit was: 476, 0.97 values are: 478.00204837089194, 0.0, total limit was: 2147483647, Infinity total values are: 3037.90317881613478.00204837089194, 0.190238806918418960.0
01/12 10:44:00 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=22539373, AdNetwork=DummyAdnetwork-2] due to limit. My name is DummyAdnetwork-2
01/12 10:44:00 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 573
01/12 10:44:00 INFO sim.Simulation|***** START OF TIME 24 COMPLETE *****
01/12 10:44:00 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.10361929078249488 Cmp ID: 22344246 Cmp Bid: 1068
01/12 10:44:00 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.15728196804793407 Cmp ID: 22344246 Cmp Bid: 1299
01/12 10:44:00 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.19657065081419817 Cmp ID: 22344246 Cmp Bid: 930
01/12 10:44:00 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from adv1 : UCS Bid: 0.17887405132793743 Cmp ID: 22344246 Cmp Bid: 730
01/12 10:44:00 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.150711637117748 Cmp ID: 22344246 Cmp Bid: 4251
01/12 10:44:00 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.11643887501213634 Cmp ID: 22344246 Cmp Bid: 1360
01/12 10:44:00 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.12922322107129877 Cmp ID: 22344246 Cmp Bid: 1032
01/12 10:44:00 FINE agents.DemandAgent|Day 24 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.10083649743388749 Cmp ID: 22344246 Cmp Bid: 545
01/12 10:44:10 INFO sim.Simulation|***** START OF TIME 25 *****
01/12 10:44:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #22539373 at price 0.97
01/12 10:44:10 INFO demand.CampaignImpl|Applied daily limit for campaign #22539373 at price 0.97
01/12 10:44:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #28335314 at price 1.158
01/12 10:44:10 INFO demand.CampaignImpl|Applied daily limit for campaign #28335314 at price 1.158
01/12 10:44:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #9343004 at price 0.328
01/12 10:44:10 INFO demand.CampaignImpl|Applied daily limit for campaign #9343004 at price 0.328
01/12 10:44:10 INFO agents.DemandAgent|Day 25 : Auction pending campaign: CampaignImpl [id=22344246, reachImps=4381, dayStart=26, dayEnd=30, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.503272693440981, mobileCoef=1.9487018872644022, budgetMillis=0, advertiser=null]
01/12 10:44:10 FINE agents.DemandAgent|Day 25 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.114418733399136DummyAdnetwork-4: 1.175335941291933DummyAdnetwork-3: 1.2124073159230195adv1: 0.4592332165385049DummyAdnetwork-2: 1.1403032107098259DummyAdnetwork-7: 0.8289878361713386DummyAdnetwork-6: 0.9851842619447668DummyAdnetwork: 1.204047064635446
01/12 10:44:10 FINE agents.DemandAgent|Day 25 :Reporting campaign auction results... CampaignImpl [id=22344246, reachImps=4381, dayStart=26, dayEnd=30, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.503272693440981, mobileCoef=1.9487018872644022, budgetMillis=635, advertiser=DummyAdnetwork-7]
01/12 10:44:10 FINE agents.DemandAgent|Day 25 :Reporting UCS auction results... DummyAdnetwork-5[efday=25, level=1.0, price=0.18633883199664852] DummyAdnetwork-4[efday=25, level=0.9, price=0.15480083565843394] DummyAdnetwork-3[efday=25, level=0.5314410000000002, price=0.06196528007475304] adv1[efday=25, level=0.81, price=0.11598481559107875] DummyAdnetwork-2[efday=25, level=0.5904900000000002, price=0.07730908319318841] DummyAdnetwork-7[efday=25, level=0.47829690000000014, price=0.0] DummyAdnetwork-6[efday=25, level=0.7290000000000001, price=0.09863333000269678] DummyAdnetwork[efday=25, level=0.6561000000000001, price=0.08718608093225946] 
01/12 10:44:10 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5188af event: tau.tac.adx.messages.UserClassificationServiceNotification@9700b8
01/12 10:44:10 INFO agents.DemandAgent|Day 25 :Notifying new campaign opportunity: CampaignImpl [id=33084239, reachImps=3529, dayStart=27, dayEnd=29, targetSegment=[YOUNG, MALE], videoCoef=2.455910627238944, mobileCoef=1.803404700795428, budgetMillis=0, advertiser=null]
01/12 10:44:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for cnn
01/12 10:44:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for sears
01/12 10:44:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for cnet
01/12 10:44:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
01/12 10:44:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
01/12 10:44:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for wallmart
01/12 10:44:10 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
01/12 10:44:10 SEVERE demand.CampaignImpl|Campaign #22539373 impressed while over limit. Current cost: 0.0 Budget limit: 0.97
01/12 10:44:10 SEVERE agents.DemandAgent|Day 25 :Campaign limit expired Impressed while over limit: 22539373, daily limit was: 218, 0.97 values are: 219.18644946742745, 0.0, total limit was: 2147483647, Infinity total values are: 3515.905227187022219.18644946742745, 0.190238806918418960.0
01/12 10:44:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=22539373, AdNetwork=DummyAdnetwork-2] due to limit. My name is DummyAdnetwork-2
01/12 10:44:10 SEVERE demand.CampaignImpl|Campaign #28335314 impressed while over limit. Current cost: 0.0 Budget limit: 1.158
01/12 10:44:10 SEVERE agents.DemandAgent|Day 25 :Campaign limit expired Impressed while over limit: 28335314, daily limit was: 3354, 1.158 values are: 3355.543220594963, 0.0, total limit was: 2147483647, Infinity total values are: 0.03355.543220594963, 0.00.0
01/12 10:44:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=28335314, AdNetwork=DummyAdnetwork-3] due to limit. My name is DummyAdnetwork-3
01/12 10:44:10 SEVERE demand.CampaignImpl|Campaign #9343004 impressed while over limit. Current cost: 0.0 Budget limit: 0.328
01/12 10:44:10 SEVERE agents.DemandAgent|Day 25 :Campaign limit expired Impressed while over limit: 9343004, daily limit was: 1240, 0.328 values are: 1240.6020837019291, 0.0, total limit was: 2147483647, Infinity total values are: 677.47640006011241240.6020837019291, 0.00.0
01/12 10:44:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=9343004, AdNetwork=DummyAdnetwork-5] due to limit. My name is DummyAdnetwork-5
01/12 10:44:10 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 553
01/12 10:44:10 INFO sim.Simulation|***** START OF TIME 25 COMPLETE *****
01/12 10:44:10 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.19844698314958087 Cmp ID: 33084239 Cmp Bid: 398
01/12 10:44:10 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.18889378391826508 Cmp ID: 33084239 Cmp Bid: 808
01/12 10:44:10 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from adv1 : UCS Bid: 0.17490049712448397 Cmp ID: 33084239 Cmp Bid: 588
01/12 10:44:10 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.15900871671123368 Cmp ID: 33084239 Cmp Bid: 1464
01/12 10:44:10 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.1876877639344886 Cmp ID: 33084239 Cmp Bid: 2143
01/12 10:44:10 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.1433334862521683 Cmp ID: 33084239 Cmp Bid: 3472
01/12 10:44:10 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.16684277268828912 Cmp ID: 33084239 Cmp Bid: 178
01/12 10:44:10 FINE agents.DemandAgent|Day 25 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.15403484267237172 Cmp ID: 33084239 Cmp Bid: 3471
01/12 10:44:20 INFO sim.Simulation|***** START OF TIME 26 *****
01/12 10:44:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #28335314 at price 1.158
01/12 10:44:20 INFO demand.CampaignImpl|Applied daily limit for campaign #28335314 at price 1.158
01/12 10:44:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #9343004 at price 0.328
01/12 10:44:20 INFO demand.CampaignImpl|Applied daily limit for campaign #9343004 at price 0.328
01/12 10:44:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #22344246 at price 0.635
01/12 10:44:20 INFO demand.CampaignImpl|Applied daily limit for campaign #22344246 at price 0.635
01/12 10:44:20 INFO agents.DemandAgent|Day 26 : Auction pending campaign: CampaignImpl [id=33084239, reachImps=3529, dayStart=27, dayEnd=29, targetSegment=[YOUNG, MALE], videoCoef=2.455910627238944, mobileCoef=1.803404700795428, budgetMillis=0, advertiser=null]
01/12 10:44:20 INFO demand.CampaignImpl|Campaign 2446218 ended for advertiser DummyAdnetwork-7. Stats CampaignStats [tartgetedImps=3822.252355176618, otherImps=0.0, cost=0.0] Reach 2020 ERR 1.2806252191205345 Budget 0.798 Revenue 1.0219389248581865
01/12 10:44:20 FINE agents.DemandAgent|Day 26 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.114418733399136DummyAdnetwork-4: 1.175335941291933DummyAdnetwork-3: 1.2124073159230195adv1: 0.4592332165385049DummyAdnetwork-2: 1.1403032107098259DummyAdnetwork-7: 1.0999702659408563DummyAdnetwork-6: 0.9851842619447668DummyAdnetwork: 1.204047064635446
01/12 10:44:20 FINE agents.DemandAgent|Day 26 :Reporting campaign auction results... CampaignImpl [id=33084239, reachImps=3529, dayStart=27, dayEnd=29, targetSegment=[YOUNG, MALE], videoCoef=2.455910627238944, mobileCoef=1.803404700795428, budgetMillis=853, advertiser=DummyAdnetwork]
01/12 10:44:20 FINE agents.DemandAgent|Day 26 :Reporting UCS auction results... DummyAdnetwork-5[efday=26, level=0.5904900000000002, price=0.06118615501415542] DummyAdnetwork-4[efday=26, level=0.7290000000000001, price=0.09420372816097682] DummyAdnetwork-3[efday=26, level=1.0, price=0.17887405132793743] adv1[efday=26, level=0.9, price=0.14155377124314067] DummyAdnetwork-2[efday=26, level=0.81, price=0.12207642606537587] DummyAdnetwork-7[efday=26, level=0.47829690000000014, price=0.0] DummyAdnetwork-6[efday=26, level=0.6561000000000001, price=0.07639554589546267] DummyAdnetwork[efday=26, level=0.5314410000000002, price=0.05358864903276262] 
01/12 10:44:20 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5188af event: tau.tac.adx.messages.UserClassificationServiceNotification@83658d
01/12 10:44:20 INFO agents.DemandAgent|Day 26 :Notifying new campaign opportunity: CampaignImpl [id=1517093, reachImps=5616, dayStart=28, dayEnd=37, targetSegment=[OLD, FEMALE], videoCoef=2.935844196915754, mobileCoef=1.6797110510806017, budgetMillis=0, advertiser=null]
01/12 10:44:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for cnn
01/12 10:44:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for sears
01/12 10:44:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for cnet
01/12 10:44:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
01/12 10:44:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
01/12 10:44:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for wallmart
01/12 10:44:20 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
01/12 10:44:20 SEVERE demand.CampaignImpl|Campaign #22344246 impressed while over limit. Current cost: 0.6356591131042292 Budget limit: 0.635
01/12 10:44:20 SEVERE agents.DemandAgent|Day 26 :Campaign limit expired Impressed while over limit: 22344246, daily limit was: 4381, 0.635 values are: 2537.857871561861, 0.6356591131042292, total limit was: 2147483647, Infinity total values are: 0.02537.857871561861, 0.00.6356591131042292
01/12 10:44:20 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=22344246, AdNetwork=DummyAdnetwork-7] due to limit. My name is DummyAdnetwork-7
01/12 10:44:20 SEVERE demand.CampaignImpl|Campaign #28335314 impressed while over limit. Current cost: 0.0 Budget limit: 1.158
01/12 10:44:20 SEVERE agents.DemandAgent|Day 26 :Campaign limit expired Impressed while over limit: 28335314, daily limit was: 3354, 1.158 values are: 3354.842181417255, 0.0, total limit was: 2147483647, Infinity total values are: 3355.5432205949633354.842181417255, 0.00.0
01/12 10:44:20 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=28335314, AdNetwork=DummyAdnetwork-3] due to limit. My name is DummyAdnetwork-3
01/12 10:44:20 SEVERE demand.CampaignImpl|Campaign #9343004 impressed while over limit. Current cost: 0.0 Budget limit: 0.328
01/12 10:44:20 SEVERE agents.DemandAgent|Day 26 :Campaign limit expired Impressed while over limit: 9343004, daily limit was: 562, 0.328 values are: 562.3205224539506, 0.0, total limit was: 2147483647, Infinity total values are: 1918.0784837620415562.3205224539506, 0.00.0
01/12 10:44:20 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=9343004, AdNetwork=DummyAdnetwork-5] due to limit. My name is DummyAdnetwork-5
01/12 10:44:20 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 549
01/12 10:44:20 INFO sim.Simulation|***** START OF TIME 26 COMPLETE *****
01/12 10:44:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.13795102607115317 Cmp ID: 1517093 Cmp Bid: 2553
01/12 10:44:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.13477722452329866 Cmp ID: 1517093 Cmp Bid: 2513
01/12 10:44:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.10751448109336176 Cmp ID: 1517093 Cmp Bid: 2198
01/12 10:44:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from adv1 : UCS Bid: 0.16892986247805258 Cmp ID: 1517093 Cmp Bid: 936
01/12 10:44:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.11258282615147985 Cmp ID: 1517093 Cmp Bid: 1817
01/12 10:44:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.10975276628595004 Cmp ID: 1517093 Cmp Bid: 3601
01/12 10:44:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.14260874917423738 Cmp ID: 1517093 Cmp Bid: 3327
01/12 10:44:20 FINE agents.DemandAgent|Day 26 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.13329632784650486 Cmp ID: 1517093 Cmp Bid: 4483
01/12 10:44:30 INFO sim.Simulation|***** START OF TIME 27 *****
01/12 10:44:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #33084239 at price 0.853
01/12 10:44:30 INFO demand.CampaignImpl|Applied daily limit for campaign #33084239 at price 0.853
01/12 10:44:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #22344246 at price 0.635
01/12 10:44:30 INFO demand.CampaignImpl|Applied daily limit for campaign #22344246 at price 0.635
01/12 10:44:30 INFO agents.DemandAgent|Day 27 : Auction pending campaign: CampaignImpl [id=1517093, reachImps=5616, dayStart=28, dayEnd=37, targetSegment=[OLD, FEMALE], videoCoef=2.935844196915754, mobileCoef=1.6797110510806017, budgetMillis=0, advertiser=null]
01/12 10:44:30 INFO demand.CampaignImpl|Campaign 29886681 ended for advertiser DummyAdnetwork-5. Stats CampaignStats [tartgetedImps=10521.719560381924, otherImps=0.0, cost=4.486262242479086] Reach 22945 ERR 0.1842413365562403 Budget 12.018 Revenue 2.2142123827328963
01/12 10:44:30 INFO demand.CampaignImpl|Campaign 9343004 ended for advertiser DummyAdnetwork-5. Stats CampaignStats [tartgetedImps=2480.399006215992, otherImps=0.0, cost=0.0] Reach 1240 ERR 1.289403180923147 Budget 0.328 Revenue 0.4229242433427922
01/12 10:44:30 FINE agents.DemandAgent|Day 27 :Quality Ratings... Quality Retings DummyAdnetwork-5: 0.9961668266712476DummyAdnetwork-4: 1.175335941291933DummyAdnetwork-3: 1.2124073159230195adv1: 0.4592332165385049DummyAdnetwork-2: 1.1403032107098259DummyAdnetwork-7: 1.0999702659408563DummyAdnetwork-6: 0.9851842619447668DummyAdnetwork: 1.204047064635446
01/12 10:44:30 FINE agents.DemandAgent|Day 27 :Reporting campaign auction results... CampaignImpl [id=1517093, reachImps=5616, dayStart=28, dayEnd=37, targetSegment=[OLD, FEMALE], videoCoef=2.935844196915754, mobileCoef=1.6797110510806017, budgetMillis=2130, advertiser=DummyAdnetwork-4]
01/12 10:44:30 FINE agents.DemandAgent|Day 27 :Reporting UCS auction results... DummyAdnetwork-5[efday=27, level=0.47829690000000014, price=0.0] DummyAdnetwork-4[efday=27, level=0.81, price=0.14166940267083203] DummyAdnetwork-3[efday=27, level=0.5904900000000002, price=0.09095603424960881] adv1[efday=27, level=0.7290000000000001, price=0.12162838128976279] DummyAdnetwork-2[efday=27, level=0.9, price=0.16891898754103976] DummyAdnetwork-7[efday=27, level=0.5314410000000002, price=0.0761732912673386] DummyAdnetwork-6[efday=27, level=0.6561000000000001, price=0.10432561903424044] DummyAdnetwork[efday=27, level=1.0, price=0.18889378391826508] 
01/12 10:44:30 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5188af event: tau.tac.adx.messages.UserClassificationServiceNotification@18e445
01/12 10:44:30 INFO agents.DemandAgent|Day 27 :Notifying new campaign opportunity: CampaignImpl [id=19027590, reachImps=397, dayStart=29, dayEnd=31, targetSegment=[FEMALE, HIGH_INCOME], videoCoef=2.315528196387598, mobileCoef=2.248025664367583, budgetMillis=0, advertiser=null]
01/12 10:44:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for cnn
01/12 10:44:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for sears
01/12 10:44:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for cnet
01/12 10:44:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
01/12 10:44:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
01/12 10:44:30 FINE agents.DefaultAdxUserManager|Updating reserve prices for wallmart
01/12 10:44:30 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
01/12 10:44:30 SEVERE demand.CampaignImpl|Campaign #22344246 impressed while over limit. Current cost: 0.0 Budget limit: 0.635
01/12 10:44:30 SEVERE agents.DemandAgent|Day 27 :Campaign limit expired Impressed while over limit: 22344246, daily limit was: 4381, 0.635 values are: 4381.672720366016, 0.0, total limit was: 2147483647, Infinity total values are: 2537.8578715618614381.672720366016, 0.63565911310422920.0
01/12 10:44:30 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=22344246, AdNetwork=DummyAdnetwork-7] due to limit. My name is DummyAdnetwork-7
01/12 10:44:30 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 589
01/12 10:44:30 INFO sim.Simulation|***** START OF TIME 27 COMPLETE *****
01/12 10:44:30 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.19372089331386239 Cmp ID: 19027590 Cmp Bid: 2
01/12 10:44:30 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.1378335889609037 Cmp ID: 19027590 Cmp Bid: 295
01/12 10:44:30 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.1475759162539227 Cmp ID: 19027590 Cmp Bid: 364
01/12 10:44:30 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from adv1 : UCS Bid: 0.19686210215657884 Cmp ID: 19027590 Cmp Bid: 67
01/12 10:44:30 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.16679503906149143 Cmp ID: 19027590 Cmp Bid: 204
01/12 10:44:30 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.12017394722961224 Cmp ID: 19027590 Cmp Bid: 232
01/12 10:44:30 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.1928056160708132 Cmp ID: 19027590 Cmp Bid: 58
01/12 10:44:30 FINE agents.DemandAgent|Day 27 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.10531028326350315 Cmp ID: 19027590 Cmp Bid: 112
01/12 10:44:40 INFO sim.Simulation|***** START OF TIME 28 *****
01/12 10:44:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #33084239 at price 0.853
01/12 10:44:40 INFO demand.CampaignImpl|Applied daily limit for campaign #33084239 at price 0.853
01/12 10:44:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #1517093 at price 2.13
01/12 10:44:40 INFO demand.CampaignImpl|Applied daily limit for campaign #1517093 at price 2.13
01/12 10:44:40 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #22344246 at price 0.635
01/12 10:44:40 INFO demand.CampaignImpl|Applied daily limit for campaign #22344246 at price 0.635
01/12 10:44:40 INFO agents.DemandAgent|Day 28 : Auction pending campaign: CampaignImpl [id=19027590, reachImps=397, dayStart=29, dayEnd=31, targetSegment=[FEMALE, HIGH_INCOME], videoCoef=2.315528196387598, mobileCoef=2.248025664367583, budgetMillis=0, advertiser=null]
01/12 10:44:40 INFO demand.CampaignImpl|Campaign 13488900 ended for advertiser DummyAdnetwork-5. Stats CampaignStats [tartgetedImps=14544.162871503759, otherImps=0.0, cost=1.1217235695829595] Reach 11180 ERR 1.1780216995184185 Budget 4.158 Revenue 4.8982142265975845
01/12 10:44:40 INFO demand.CampaignImpl|Campaign 28335314 ended for advertiser DummyAdnetwork-3. Stats CampaignStats [tartgetedImps=6710.385402012218, otherImps=0.0, cost=0.0] Reach 3354 ERR 1.289432149477939 Budget 1.158 Revenue 1.4931624290954533
01/12 10:44:40 FINE agents.DemandAgent|Day 28 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.10527975037955DummyAdnetwork-4: 1.175335941291933DummyAdnetwork-3: 1.2586222160559712adv1: 0.4592332165385049DummyAdnetwork-2: 1.1403032107098259DummyAdnetwork-7: 1.0999702659408563DummyAdnetwork-6: 0.9851842619447668DummyAdnetwork: 1.204047064635446
01/12 10:44:40 FINE agents.DemandAgent|Day 28 :Reporting campaign auction results... CampaignImpl [id=19027590, reachImps=397, dayStart=29, dayEnd=31, targetSegment=[FEMALE, HIGH_INCOME], videoCoef=2.315528196387598, mobileCoef=2.248025664367583, budgetMillis=100, advertiser=DummyAdnetwork-6]
01/12 10:44:40 FINE agents.DemandAgent|Day 28 :Reporting UCS auction results... DummyAdnetwork-5[efday=28, level=0.5314410000000002, price=0.05713760334673729] DummyAdnetwork-4[efday=28, level=0.5904900000000002, price=0.06480791096419065] DummyAdnetwork-3[efday=28, level=0.47829690000000014, price=0.0] adv1[efday=28, level=1.0, price=0.14260874917423738] DummyAdnetwork-2[efday=28, level=0.7290000000000001, price=0.09717302300010205] DummyAdnetwork-7[efday=28, level=0.6561000000000001, price=0.07386559223798594] DummyAdnetwork-6[efday=28, level=0.9, price=0.12415592346403785] DummyAdnetwork[efday=28, level=0.81, price=0.10916955186387192] 
01/12 10:44:40 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@5188af event: tau.tac.adx.messages.UserClassificationServiceNotification@c9b6aa
01/12 10:44:40 INFO agents.DemandAgent|Day 28 :Notifying new campaign opportunity: CampaignImpl [id=28728954, reachImps=20824, dayStart=30, dayEnd=39, targetSegment=[OLD, MALE], videoCoef=2.910346542883127, mobileCoef=2.491217296134469, budgetMillis=0, advertiser=null]
01/12 10:44:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for cnn
01/12 10:44:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for sears
01/12 10:44:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for cnet
01/12 10:44:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
01/12 10:44:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for nyt
01/12 10:44:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for wallmart
01/12 10:44:40 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
01/12 10:44:40 SEVERE demand.CampaignImpl|Campaign #33084239 impressed while over limit. Current cost: 0.8539570252079258 Budget limit: 0.853
01/12 10:44:40 SEVERE agents.DemandAgent|Day 28 :Campaign limit expired Impressed while over limit: 33084239, daily limit was: 3529, 0.853 values are: 862.8631977681895, 0.8539570252079258, total limit was: 2147483647, Infinity total values are: 2809.5246992293633862.8631977681895, 0.00.8539570252079258
01/12 10:44:40 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=33084239, AdNetwork=DummyAdnetwork] due to limit. My name is DummyAdnetwork
01/12 10:44:40 SEVERE demand.CampaignImpl|Campaign #22344246 impressed while over limit. Current cost: 0.0 Budget limit: 0.635
