01/12 10:46:00 FINE sim.Admin|Log for simulation 7 started
01/12 10:52:40 INFO agents.DemandAgent|Day 40 :Notifying new campaign opportunity: CampaignImpl [id=14373449, reachImps=21905, dayStart=42, dayEnd=51, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.651509223686244, mobileCoef=2.16418161771046, budgetMillis=0, advertiser=null]
01/12 10:52:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for amazon
01/12 10:52:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
01/12 10:52:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
01/12 10:52:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
01/12 10:52:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
01/12 10:52:40 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
01/12 10:52:40 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
01/12 10:52:40 SEVERE demand.CampaignImpl|Campaign #15696925 impressed while over limit. Current cost: 4.903052203526333 Budget limit: 4.901
01/12 10:52:40 SEVERE agents.DemandAgent|Day 40 :Campaign limit expired Impressed while over limit: 15696925, daily limit was: 20980, 4.901 values are: 4279.672803319161, 4.903052203526333, total limit was: 2147483647, Infinity total values are: 0.04279.672803319161, 0.04.903052203526333
01/12 10:52:40 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=15696925, AdNetwork=adv1] due to limit. My name is adv1
01/12 10:52:40 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 680
01/12 10:52:40 INFO sim.Simulation|***** START OF TIME 40 COMPLETE *****
01/12 10:52:40 FINE agents.DemandAgent|Day 40 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.11234916280418802 Cmp ID: 14373449 Cmp Bid: 2439
01/12 10:52:40 FINE agents.DemandAgent|Day 40 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.11194322109950117 Cmp ID: 14373449 Cmp Bid: 19096
01/12 10:52:40 FINE agents.DemandAgent|Day 40 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.13743744925424323 Cmp ID: 14373449 Cmp Bid: 3366
01/12 10:52:40 FINE agents.DemandAgent|Day 40 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.15568349827694444 Cmp ID: 14373449 Cmp Bid: 17299
01/12 10:52:40 FINE agents.DemandAgent|Day 40 :Got AdNetBidMessage from adv1 : UCS Bid: 0.13955804842913083 Cmp ID: 14373449 Cmp Bid: 3650
01/12 10:52:40 FINE agents.DemandAgent|Day 40 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.1633859034242378 Cmp ID: 14373449 Cmp Bid: 9823
01/12 10:52:40 FINE agents.DemandAgent|Day 40 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.18972388666448747 Cmp ID: 14373449 Cmp Bid: 19413
01/12 10:52:40 FINE agents.DemandAgent|Day 40 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.12816899438924598 Cmp ID: 14373449 Cmp Bid: 21440
01/12 10:52:50 INFO sim.Simulation|***** START OF TIME 41 *****
01/12 10:52:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #26612676 at price 2.791
01/12 10:52:50 INFO demand.CampaignImpl|Applied daily limit for campaign #26612676 at price 2.791
01/12 10:52:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #15696925 at price 4.901
01/12 10:52:50 INFO demand.CampaignImpl|Applied daily limit for campaign #15696925 at price 4.901
01/12 10:52:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #12287158 at price 1.713
01/12 10:52:50 INFO demand.CampaignImpl|Applied daily limit for campaign #12287158 at price 1.713
01/12 10:52:50 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #4277911 at price 13.104
01/12 10:52:50 INFO demand.CampaignImpl|Applied daily limit for campaign #4277911 at price 13.104
01/12 10:52:50 INFO agents.DemandAgent|Day 41 : Auction pending campaign: CampaignImpl [id=14373449, reachImps=21905, dayStart=42, dayEnd=51, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.651509223686244, mobileCoef=2.16418161771046, budgetMillis=0, advertiser=null]
01/12 10:52:50 INFO demand.CampaignImpl|Campaign 1605911 ended for advertiser DummyAdnetwork-4. Stats CampaignStats [tartgetedImps=17195.220122973285, otherImps=0.0, cost=8.11030843154478] Reach 11765 ERR 1.2211310849877541 Budget 5.485 Revenue 6.6979040011578315
01/12 10:52:50 FINE agents.DemandAgent|Day 41 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.086426868140311DummyAdnetwork-4: 1.207759890834255DummyAdnetwork-3: 0.7286437659738846adv1: 1.1285280459485207DummyAdnetwork-2: 1.0378740103515824DummyAdnetwork-7: 1.1232579393351736DummyAdnetwork-6: 1.2404526049811258DummyAdnetwork: 1.1451854704288609
01/12 10:52:50 FINE agents.DemandAgent|Day 41 :Reporting campaign auction results... CampaignImpl [id=14373449, reachImps=21905, dayStart=42, dayEnd=51, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.651509223686244, mobileCoef=2.16418161771046, budgetMillis=3703, advertiser=DummyAdnetwork]
01/12 10:52:50 FINE agents.DemandAgent|Day 41 :Reporting UCS auction results... DummyAdnetwork-5[efday=41, level=0.5904900000000002, price=0.07678209857731909] DummyAdnetwork-4[efday=41, level=0.9, price=0.1602427654064864] DummyAdnetwork-3[efday=41, level=0.5314410000000002, price=0.0638514997167683] adv1[efday=41, level=0.7290000000000001, price=0.10831304286933757] DummyAdnetwork-2[efday=41, level=0.47829690000000014, price=0.0] DummyAdnetwork-7[efday=41, level=0.81, price=0.12120773795582139] DummyAdnetwork-6[efday=41, level=0.6561000000000001, price=0.09606753133974438] DummyAdnetwork[efday=41, level=1.0, price=0.18695210040336474] 
01/12 10:52:50 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@1299b57 event: tau.tac.adx.messages.UserClassificationServiceNotification@1657886
01/12 10:52:50 INFO agents.DemandAgent|Day 41 :Notifying new campaign opportunity: CampaignImpl [id=10739536, reachImps=11894, dayStart=43, dayEnd=45, targetSegment=[MALE], videoCoef=2.401514432178666, mobileCoef=1.9322858797082825, budgetMillis=0, advertiser=null]
01/12 10:52:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for amazon
01/12 10:52:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
01/12 10:52:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
01/12 10:52:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
01/12 10:52:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
01/12 10:52:50 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
01/12 10:52:50 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
01/12 10:52:50 SEVERE demand.CampaignImpl|Campaign #26612676 impressed while over limit. Current cost: 0.0 Budget limit: 2.791
01/12 10:52:50 SEVERE agents.DemandAgent|Day 41 :Campaign limit expired Impressed while over limit: 26612676, daily limit was: 3816, 2.791 values are: 3816.242404699631, 0.0, total limit was: 2147483647, Infinity total values are: 0.03816.242404699631, 0.00.0
01/12 10:52:50 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=26612676, AdNetwork=DummyAdnetwork] due to limit. My name is DummyAdnetwork
01/12 10:52:50 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 581
01/12 10:52:50 INFO sim.Simulation|***** START OF TIME 41 COMPLETE *****
01/12 10:52:50 FINE agents.DemandAgent|Day 41 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.11391673931375051 Cmp ID: 10739536 Cmp Bid: 2573
01/12 10:52:50 FINE agents.DemandAgent|Day 41 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.16018825023498412 Cmp ID: 10739536 Cmp Bid: 6240
01/12 10:52:50 FINE agents.DemandAgent|Day 41 :Got AdNetBidMessage from adv1 : UCS Bid: 0.178021411171509 Cmp ID: 10739536 Cmp Bid: 1982
01/12 10:52:50 FINE agents.DemandAgent|Day 41 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.10804899233090558 Cmp ID: 10739536 Cmp Bid: 9632
01/12 10:52:50 FINE agents.DemandAgent|Day 41 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.18412208709682867 Cmp ID: 10739536 Cmp Bid: 7606
01/12 10:52:50 FINE agents.DemandAgent|Day 41 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.16853882247344987 Cmp ID: 10739536 Cmp Bid: 7836
01/12 10:52:50 FINE agents.DemandAgent|Day 41 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.1602193138608723 Cmp ID: 10739536 Cmp Bid: 3583
01/12 10:52:50 FINE agents.DemandAgent|Day 41 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.12065801459106673 Cmp ID: 10739536 Cmp Bid: 689
01/12 10:53:00 INFO sim.Simulation|***** START OF TIME 42 *****
01/12 10:53:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #14373449 at price 3.703
01/12 10:53:00 INFO demand.CampaignImpl|Applied daily limit for campaign #14373449 at price 3.703
01/12 10:53:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #4277911 at price 13.104
01/12 10:53:00 INFO demand.CampaignImpl|Applied daily limit for campaign #4277911 at price 13.104
01/12 10:53:00 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #15696925 at price 4.901
01/12 10:53:00 INFO demand.CampaignImpl|Applied daily limit for campaign #15696925 at price 4.901
01/12 10:53:00 INFO agents.DemandAgent|Day 42 : Auction pending campaign: CampaignImpl [id=10739536, reachImps=11894, dayStart=43, dayEnd=45, targetSegment=[MALE], videoCoef=2.401514432178666, mobileCoef=1.9322858797082825, budgetMillis=0, advertiser=null]
01/12 10:53:00 FINE agents.DemandAgent|Day 42 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.086426868140311DummyAdnetwork-4: 1.207759890834255DummyAdnetwork-3: 0.7286437659738846adv1: 1.1285280459485207DummyAdnetwork-2: 1.0378740103515824DummyAdnetwork-7: 1.1232579393351736DummyAdnetwork-6: 1.2404526049811258DummyAdnetwork: 1.1451854704288609
01/12 10:53:00 FINE agents.DemandAgent|Day 42 :Reporting campaign auction results... CampaignImpl [id=10739536, reachImps=11894, dayStart=43, dayEnd=45, targetSegment=[MALE], videoCoef=2.401514432178666, mobileCoef=1.9322858797082825, budgetMillis=7836, advertiser=DummyAdnetwork-5]
01/12 10:53:00 FINE agents.DemandAgent|Day 42 :Reporting UCS auction results... DummyAdnetwork-5[efday=42, level=0.9, price=0.14011514844925] DummyAdnetwork-4[efday=42, level=0.81, price=0.11304201922759598] DummyAdnetwork-3[efday=42, level=0.6561000000000001, price=0.0840916772187843] adv1[efday=42, level=0.7290000000000001, price=0.10019190050634333] DummyAdnetwork-2[efday=42, level=0.47829690000000014, price=0.0] DummyAdnetwork-7[efday=42, level=0.5904900000000002, price=0.06634105714424501] DummyAdnetwork-6[efday=42, level=1.0, price=0.1633859034242378] DummyAdnetwork[efday=42, level=0.5314410000000002, price=0.059491217364340016] 
01/12 10:53:00 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@1299b57 event: tau.tac.adx.messages.UserClassificationServiceNotification@7fbdb5
01/12 10:53:00 INFO agents.DemandAgent|Day 42 :Notifying new campaign opportunity: CampaignImpl [id=12474100, reachImps=9940, dayStart=44, dayEnd=53, targetSegment=[HIGH_INCOME], videoCoef=2.228737940663338, mobileCoef=1.635478583435079, budgetMillis=0, advertiser=null]
01/12 10:53:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for amazon
01/12 10:53:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
01/12 10:53:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
01/12 10:53:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
01/12 10:53:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
01/12 10:53:00 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
01/12 10:53:00 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
01/12 10:53:00 SEVERE demand.CampaignImpl|Campaign #15696925 impressed while over limit. Current cost: 4.902089969878356 Budget limit: 4.901
01/12 10:53:00 SEVERE agents.DemandAgent|Day 42 :Campaign limit expired Impressed while over limit: 15696925, daily limit was: 16700, 4.901 values are: 6940.001817996423, 4.902089969878356, total limit was: 2147483647, Infinity total values are: 11192.4831177137686940.001817996423, 9.1989519446742994.902089969878356
01/12 10:53:00 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=15696925, AdNetwork=adv1] due to limit. My name is adv1
01/12 10:53:00 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 569
01/12 10:53:00 INFO sim.Simulation|***** START OF TIME 42 COMPLETE *****
01/12 10:53:00 FINE agents.DemandAgent|Day 42 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.1339560837757333 Cmp ID: 12474100 Cmp Bid: 6801
01/12 10:53:00 FINE agents.DemandAgent|Day 42 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.13934427892415968 Cmp ID: 12474100 Cmp Bid: 523
01/12 10:53:00 FINE agents.DemandAgent|Day 42 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.14297658287147114 Cmp ID: 12474100 Cmp Bid: 5555
01/12 10:53:00 FINE agents.DemandAgent|Day 42 :Got AdNetBidMessage from adv1 : UCS Bid: 0.1991311391674293 Cmp ID: 12474100 Cmp Bid: 1657
01/12 10:53:00 FINE agents.DemandAgent|Day 42 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.17181675071301944 Cmp ID: 12474100 Cmp Bid: 7335
01/12 10:53:00 FINE agents.DemandAgent|Day 42 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.11647287334218039 Cmp ID: 12474100 Cmp Bid: 7137
01/12 10:53:00 FINE agents.DemandAgent|Day 42 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.10506763074711181 Cmp ID: 12474100 Cmp Bid: 3703
01/12 10:53:00 FINE agents.DemandAgent|Day 42 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.14387630904882476 Cmp ID: 12474100 Cmp Bid: 4064
01/12 10:53:07 SEVERE tact.TACTConnection|WizardOfAdz@tact-1: reading error 
java.net.SocketException: Connection reset
	at java.net.SocketInputStream.read(Unknown Source)
	at java.net.SocketInputStream.read(Unknown Source)
	at java.net.SocketInputStream.read(Unknown Source)
	at java.io.DataInputStream.readInt(Unknown Source)
	at se.sics.isl.tact.TACTConnection$TACTReader.run(TACTConnection.java:405)
01/12 10:53:10 INFO sim.Simulation|***** START OF TIME 43 *****
01/12 10:53:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #14373449 at price 3.703
01/12 10:53:10 INFO demand.CampaignImpl|Applied daily limit for campaign #14373449 at price 3.703
01/12 10:53:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #10739536 at price 7.836
01/12 10:53:10 INFO demand.CampaignImpl|Applied daily limit for campaign #10739536 at price 7.836
01/12 10:53:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #4277911 at price 13.104
01/12 10:53:10 INFO demand.CampaignImpl|Applied daily limit for campaign #4277911 at price 13.104
01/12 10:53:10 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #15696925 at price 4.901
01/12 10:53:10 INFO demand.CampaignImpl|Applied daily limit for campaign #15696925 at price 4.901
01/12 10:53:10 INFO agents.DemandAgent|Day 43 : Auction pending campaign: CampaignImpl [id=12474100, reachImps=9940, dayStart=44, dayEnd=53, targetSegment=[HIGH_INCOME], videoCoef=2.228737940663338, mobileCoef=1.635478583435079, budgetMillis=0, advertiser=null]
01/12 10:53:10 FINE agents.DemandAgent|Day 43 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.086426868140311DummyAdnetwork-4: 1.207759890834255DummyAdnetwork-3: 0.7286437659738846adv1: 1.1285280459485207DummyAdnetwork-2: 1.0378740103515824DummyAdnetwork-7: 1.1232579393351736DummyAdnetwork-6: 1.2404526049811258DummyAdnetwork: 1.1451854704288609
01/12 10:53:10 FINE agents.DemandAgent|Day 43 :Reporting campaign auction results... CampaignImpl [id=12474100, reachImps=9940, dayStart=44, dayEnd=53, targetSegment=[HIGH_INCOME], videoCoef=2.228737940663338, mobileCoef=1.635478583435079, budgetMillis=5555, advertiser=DummyAdnetwork-3]
01/12 10:53:10 FINE agents.DemandAgent|Day 43 :Reporting UCS auction results... DummyAdnetwork-5[efday=43, level=0.81, price=0.12977764422730656] DummyAdnetwork-4[efday=43, level=1.0, price=0.178021411171509] DummyAdnetwork-3[efday=43, level=0.47829690000000014, price=0.0] adv1[efday=43, level=0.9, price=0.15168494022610488] DummyAdnetwork-2[efday=43, level=0.6561000000000001, price=0.0791637233731989] DummyAdnetwork-7[efday=43, level=0.5904900000000002, price=0.06726669539737656] DummyAdnetwork-6[efday=43, level=0.7290000000000001, price=0.11677723442130344] DummyAdnetwork[efday=43, level=0.5314410000000002, price=0.05742166453332881] 
01/12 10:53:10 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@1299b57 event: tau.tac.adx.messages.UserClassificationServiceNotification@8daf10
01/12 10:53:10 INFO agents.DemandAgent|Day 43 :Notifying new campaign opportunity: CampaignImpl [id=32911969, reachImps=64096, dayStart=45, dayEnd=54, targetSegment=[LOW_INCOME], videoCoef=2.0265053464523874, mobileCoef=2.15696638291776, budgetMillis=0, advertiser=null]
01/12 10:53:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for amazon
01/12 10:53:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
01/12 10:53:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
01/12 10:53:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
01/12 10:53:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
01/12 10:53:10 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
01/12 10:53:10 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
01/12 10:53:10 SEVERE demand.CampaignImpl|Campaign #15696925 impressed while over limit. Current cost: 4.901756732336111 Budget limit: 4.901
01/12 10:53:10 SEVERE agents.DemandAgent|Day 43 :Campaign limit expired Impressed while over limit: 15696925, daily limit was: 9787, 4.901 values are: 4939.179742749692, 4.901756732336111, total limit was: 2147483647, Infinity total values are: 18132.4849357101924939.179742749692, 14.1010419145526564.901756732336111
01/12 10:53:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=15696925, AdNetwork=adv1] due to limit. My name is adv1
01/12 10:53:10 SEVERE demand.CampaignImpl|Campaign #4277911 impressed while over limit. Current cost: 0.0 Budget limit: 13.104
01/12 10:53:10 SEVERE agents.DemandAgent|Day 43 :Campaign limit expired Impressed while over limit: 4277911, daily limit was: 189, 13.104 values are: 189.03165598551234, 0.0, total limit was: 2147483647, Infinity total values are: 22183.06146666064189.03165598551234, 20.7459965925293730.0
01/12 10:53:10 INFO tracker.AdxBidTrackerImpl|Accepted request to stop bidding for CampaignLimitReached [campaignId=4277911, AdNetwork=DummyAdnetwork-6] due to limit. My name is DummyAdnetwork-6
01/12 10:53:10 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 657
01/12 10:53:10 INFO sim.Simulation|***** START OF TIME 43 COMPLETE *****
01/12 10:53:10 FINE agents.DemandAgent|Day 43 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.13198442527712917 Cmp ID: 32911969 Cmp Bid: 35309
01/12 10:53:10 FINE agents.DemandAgent|Day 43 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.17896522477330043 Cmp ID: 32911969 Cmp Bid: 63297
01/12 10:53:10 FINE agents.DemandAgent|Day 43 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.11287194136545897 Cmp ID: 32911969 Cmp Bid: 52172
01/12 10:53:10 FINE agents.DemandAgent|Day 43 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.1838707284885005 Cmp ID: 32911969 Cmp Bid: 38463
01/12 10:53:10 FINE agents.DemandAgent|Day 43 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.13823833746323075 Cmp ID: 32911969 Cmp Bid: 39536
01/12 10:53:10 FINE agents.DemandAgent|Day 43 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.1053082174743225 Cmp ID: 32911969 Cmp Bid: 15875
01/12 10:53:10 FINE agents.DemandAgent|Day 43 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.16086956176091557 Cmp ID: 32911969 Cmp Bid: 61333
01/12 10:53:20 INFO sim.Simulation|***** START OF TIME 44 *****
01/12 10:53:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #14373449 at price 3.703
01/12 10:53:20 INFO demand.CampaignImpl|Applied daily limit for campaign #14373449 at price 3.703
01/12 10:53:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #12474100 at price 5.555
01/12 10:53:20 INFO demand.CampaignImpl|Applied daily limit for campaign #12474100 at price 5.555
01/12 10:53:20 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #10739536 at price 7.836
01/12 10:53:20 INFO demand.CampaignImpl|Applied daily limit for campaign #10739536 at price 7.836
01/12 10:53:20 INFO agents.DemandAgent|Day 44 : Auction pending campaign: CampaignImpl [id=32911969, reachImps=64096, dayStart=45, dayEnd=54, targetSegment=[LOW_INCOME], videoCoef=2.0265053464523874, mobileCoef=2.15696638291776, budgetMillis=0, advertiser=null]
01/12 10:53:20 INFO demand.CampaignImpl|Campaign 7837855 ended for advertiser adv1. Stats CampaignStats [tartgetedImps=2103.9076410572943, otherImps=0.0, cost=1.6116283323572835] Reach 7180 ERR 0.08497093021087804 Budget 1.61 Revenue 0.13680319763951365
01/12 10:53:20 FINE agents.DemandAgent|Day 44 :Quality Ratings... Quality Retings DummyAdnetwork-5: 1.086426868140311DummyAdnetwork-4: 1.207759890834255DummyAdnetwork-3: 0.7286437659738846adv1: 0.5023937765059352DummyAdnetwork-2: 1.0378740103515824DummyAdnetwork-7: 1.1232579393351736DummyAdnetwork-6: 1.2404526049811258DummyAdnetwork: 1.1451854704288609
01/12 10:53:20 FINE agents.DemandAgent|Day 44 :Reporting campaign auction results... CampaignImpl [id=32911969, reachImps=64096, dayStart=45, dayEnd=54, targetSegment=[LOW_INCOME], videoCoef=2.0265053464523874, mobileCoef=2.15696638291776, budgetMillis=38246, advertiser=DummyAdnetwork-6]
01/12 10:53:20 FINE agents.DemandAgent|Day 44 :Reporting UCS auction results... DummyAdnetwork-5[efday=44, level=0.5314410000000002, price=0.05583724675187587] DummyAdnetwork-4[efday=44, level=0.9, price=0.1294886781439423] DummyAdnetwork-3[efday=44, level=0.7290000000000001, price=0.10158197933571242] adv1[efday=44, level=1.0, price=0.17181675071301944] DummyAdnetwork-2[efday=44, level=0.6561000000000001, price=0.08788858656525862] DummyAdnetwork-7[efday=44, level=0.81, price=0.11581103212589162] DummyAdnetwork-6[efday=44, level=0.47829690000000014, price=0.0] DummyAdnetwork[efday=44, level=0.5904900000000002, price=0.06877606697982412] 
01/12 10:53:20 SEVERE agents.DemandAgent|DeadEvent - source: com.google.common.eventbus.EventBus@1299b57 event: tau.tac.adx.messages.UserClassificationServiceNotification@18303e0
01/12 10:53:20 INFO agents.DemandAgent|Day 44 :Notifying new campaign opportunity: CampaignImpl [id=13487535, reachImps=2628, dayStart=46, dayEnd=48, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.4829151131667673, mobileCoef=1.728377636271217, budgetMillis=0, advertiser=null]
01/12 10:53:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for amazon
01/12 10:53:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for tripadvisor
01/12 10:53:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for yahoo
01/12 10:53:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for weather
01/12 10:53:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for msn
01/12 10:53:20 FINE agents.DefaultAdxUserManager|Updating reserve prices for ebay
01/12 10:53:20 FINE agents.DefaultAdxUserManager|##################################### S-Invoking users activity
01/12 10:53:20 FINE agents.DefaultAdxUserManager|##################################### E-Invoking users activity - total time in millis: 644
01/12 10:53:20 INFO sim.Simulation|***** START OF TIME 44 COMPLETE *****
01/12 10:53:20 FINE agents.DemandAgent|Day 44 :Got AdNetBidMessage from DummyAdnetwork : UCS Bid: 0.11415324615715867 Cmp ID: 13487535 Cmp Bid: 1523
01/12 10:53:20 FINE agents.DemandAgent|Day 44 :Got AdNetBidMessage from DummyAdnetwork-2 : UCS Bid: 0.14534603675876584 Cmp ID: 13487535 Cmp Bid: 391
01/12 10:53:20 FINE agents.DemandAgent|Day 44 :Got AdNetBidMessage from DummyAdnetwork-3 : UCS Bid: 0.1829525685565031 Cmp ID: 13487535 Cmp Bid: 50
01/12 10:53:20 FINE agents.DemandAgent|Day 44 :Got AdNetBidMessage from DummyAdnetwork-4 : UCS Bid: 0.13893982989005138 Cmp ID: 13487535 Cmp Bid: 2099
01/12 10:53:20 FINE agents.DemandAgent|Day 44 :Got AdNetBidMessage from DummyAdnetwork-5 : UCS Bid: 0.18299282654511073 Cmp ID: 13487535 Cmp Bid: 1526
01/12 10:53:20 FINE agents.DemandAgent|Day 44 :Got AdNetBidMessage from DummyAdnetwork-6 : UCS Bid: 0.15074705362839302 Cmp ID: 13487535 Cmp Bid: 1743
01/12 10:53:20 FINE agents.DemandAgent|Day 44 :Got AdNetBidMessage from DummyAdnetwork-7 : UCS Bid: 0.16092202659038918 Cmp ID: 13487535 Cmp Bid: 1825
01/12 10:53:30 INFO sim.Simulation|***** START OF TIME 45 *****
01/12 10:53:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #14373449 at price 3.703
01/12 10:53:30 INFO demand.CampaignImpl|Applied daily limit for campaign #14373449 at price 3.703
01/12 10:53:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #12474100 at price 5.555
01/12 10:53:30 INFO demand.CampaignImpl|Applied daily limit for campaign #12474100 at price 5.555
01/12 10:53:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #10739536 at price 7.836
01/12 10:53:30 INFO demand.CampaignImpl|Applied daily limit for campaign #10739536 at price 7.836
01/12 10:53:30 INFO tracker.AdxBidTrackerImpl|Requested daily limit for campaign #32911969 at price 38.246
01/12 10:53:30 INFO demand.CampaignImpl|Applied daily limit for campaign #32911969 at price 38.246
01/12 10:53:30 INFO agents.DemandAgent|Day 45 : Auction pending campaign: CampaignImpl [id=13487535, reachImps=2628, dayStart=46, dayEnd=48, targetSegment=[FEMALE, LOW_INCOME], videoCoef=2.4829151131667673, mobileCoef=1.728377636271217, budgetMillis=0, advertiser=null]
